timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:40:02.570, 0, 0, 0, 74.08, 700.00
2026/08/31 19:40:02.574, 1, 5927, 0, 126.72, 700.00
2026/08/31 19:40:02.576, 2, 0, 0, 74.69, 700.00
2026/08/31 19:40:02.579, 3, 0, 0, 75.18, 700.00
2026/08/31 19:40:02.582, 4, 0, 0, 80.71, 700.00
2026/08/31 19:40:02.585, 5, 0, 0, 76.04, 700.00
2026/08/31 19:40:02.590, 6, 5931, 23, 135.70, 700.00
2026/08/31 19:40:02.592, 7, 0, 0, 72.47, 700.00
2026/08/31 19:40:07.763, 0, 0, 0, 73.99, 700.00
2026/08/31 19:40:07.767, 1, 0, 0, 79.84, 700.00
2026/08/31 19:40:07.770, 2, 0, 0, 74.71, 700.00
2026/08/31 19:40:07.773, 3, 0, 0, 75.12, 700.00
2026/08/31 19:40:07.776, 4, 0, 0, 80.63, 700.00
2026/08/31 19:40:07.779, 5, 0, 0, 75.97, 700.00
2026/08/31 19:40:07.782, 6, 5931, 21, 137.30, 700.00
2026/08/31 19:40:07.785, 7, 0, 0, 72.45, 700.00
2026/08/31 19:40:12.935, 0, 0, 0, 73.94, 700.00
2026/08/31 19:40:12.968, 1, 0, 0, 79.75, 700.00
2026/08/31 19:40:12.991, 2, 0, 0, 74.69, 700.00
2026/08/31 19:40:12.994, 3, 0, 0, 75.04, 700.00
2026/08/31 19:40:12.998, 4, 0, 0, 80.57, 700.00
2026/08/31 19:40:13.002, 5, 0, 0, 75.96, 700.00
2026/08/31 19:40:13.005, 6, 5931, 21, 137.09, 700.00
2026/08/31 19:40:13.009, 7, 0, 0, 72.40, 700.00
2026/08/31 19:40:18.164, 0, 0, 0, 73.98, 700.00
2026/08/31 19:40:18.167, 1, 0, 0, 79.58, 700.00
2026/08/31 19:40:18.170, 2, 0, 0, 74.67, 700.00
2026/08/31 19:40:18.174, 3, 0, 0, 75.01, 700.00
2026/08/31 19:40:18.177, 4, 0, 0, 80.55, 700.00
2026/08/31 19:40:18.180, 5, 0, 0, 75.93, 700.00
2026/08/31 19:40:18.183, 6, 5931, 21, 138.02, 700.00
2026/08/31 19:40:18.185, 7, 0, 0, 73.07, 700.00
2026/08/31 19:40:23.342, 0, 0, 0, 73.96, 700.00
2026/08/31 19:40:23.355, 1, 0, 0, 79.47, 700.00
2026/08/31 19:40:23.803, 2, 0, 0, 74.66, 700.00
2026/08/31 19:40:23.927, 3, 0, 0, 74.97, 700.00
2026/08/31 19:40:24.327, 4, 0, 0, 80.38, 700.00
