timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:50:18.971, 1, 5935, 19, 135.47, 700.00
2026/08/31 19:50:18.975, 2, 0, 0, 74.44, 700.00
2026/08/31 19:50:18.978, 3, 0, 0, 74.76, 700.00
2026/08/31 19:50:18.984, 4, 0, 0, 79.79, 700.00
2026/08/31 19:50:18.988, 5, 0, 0, 75.82, 700.00
2026/08/31 19:50:18.992, 6, 0, 0, 75.37, 700.00
2026/08/31 19:50:18.995, 7, 0, 0, 72.52, 700.00
2026/08/31 19:50:25.285, 0, 0, 0, 73.85, 700.00
2026/08/31 19:50:25.339, 1, 5935, 19, 135.99, 700.00
2026/08/31 19:50:25.394, 2, 0, 0, 74.45, 700.00
2026/08/31 19:50:25.441, 3, 0, 0, 74.75, 700.00
2026/08/31 19:50:25.470, 4, 0, 0, 79.72, 700.00
2026/08/31 19:50:25.526, 5, 0, 0, 75.79, 700.00
2026/08/31 19:50:25.533, 6, 0, 0, 75.33, 700.00
2026/08/31 19:50:25.539, 7, 0, 0, 72.54, 700.00
2026/08/31 19:50:30.807, 0, 0, 0, 73.82, 700.00
2026/08/31 19:50:30.813, 1, 5935, 19, 133.97, 700.00
2026/08/31 19:50:30.818, 2, 0, 0, 74.42, 700.00
2026/08/31 19:50:30.825, 3, 0, 0, 74.71, 700.00
2026/08/31 19:50:30.832, 4, 0, 0, 79.65, 700.00
2026/08/31 19:50:30.836, 5, 0, 0, 75.75, 700.00
2026/08/31 19:50:30.840, 6, 0, 0, 75.31, 700.00
2026/08/31 19:50:30.843, 7, 0, 0, 72.51, 700.00
