timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:42:46.319, 5, 0, 0, 76.09, 700.00
2026/08/31 19:42:46.331, 6, 5933, 19, 132.54, 700.00
2026/08/31 19:42:46.345, 7, 0, 0, 72.76, 700.00
2026/08/31 19:42:51.695, 0, 0, 0, 73.91, 700.00
2026/08/31 19:42:51.699, 1, 5599, 22, 145.83, 700.00
2026/08/31 19:42:51.706, 2, 0, 0, 74.56, 700.00
2026/08/31 19:42:51.710, 3, 0, 0, 74.72, 700.00
2026/08/31 19:42:51.717, 4, 0, 0, 80.23, 700.00
2026/08/31 19:42:51.720, 5, 0, 0, 76.03, 700.00
2026/08/31 19:42:51.725, 6, 5933, 19, 133.13, 700.00
2026/08/31 19:42:51.729, 7, 0, 0, 72.75, 700.00
2026/08/31 19:42:56.935, 0, 0, 0, 73.93, 700.00
2026/08/31 19:42:56.942, 1, 5599, 22, 146.23, 700.00
2026/08/31 19:42:56.944, 2, 0, 0, 74.50, 700.00
2026/08/31 19:42:56.947, 3, 0, 0, 74.73, 700.00
2026/08/31 19:42:56.952, 4, 0, 0, 80.22, 700.00
2026/08/31 19:42:56.955, 5, 0, 0, 75.94, 700.00
2026/08/31 19:42:56.960, 6, 5933, 20, 133.15, 700.00
2026/08/31 19:42:56.966, 7, 0, 0, 72.71, 700.00
2026/08/31 19:43:02.157, 0, 0, 0, 73.92, 700.00
2026/08/31 19:43:02.163, 1, 5937, 7, 135.24, 700.00
2026/08/31 19:43:02.165, 2, 0, 0, 74.53, 700.00
2026/08/31 19:43:02.168, 3, 0, 0, 74.71, 700.00
2026/08/31 19:43:02.174, 4, 0, 0, 80.13, 700.00
2026/08/31 19:43:02.177, 5, 0, 0, 75.92, 700.00
2026/08/31 19:43:02.180, 6, 5933, 20, 134.36, 700.00
2026/08/31 19:43:02.183, 7, 0, 0, 72.70, 700.00
2026/08/31 19:43:07.373, 0, 0, 0, 73.88, 700.00
2026/08/31 19:43:07.379, 1, 5937, 7, 129.01, 700.00
2026/08/31 19:43:07.381, 2, 0, 0, 74.50, 700.00
2026/08/31 19:43:07.384, 3, 0, 0, 74.71, 700.00
2026/08/31 19:43:07.388, 4, 0, 0, 80.14, 700.00
2026/08/31 19:43:07.392, 5, 0, 0, 75.87, 700.00
2026/08/31 19:43:07.395, 6, 5933, 20, 131.36, 700.00
2026/08/31 19:43:07.399, 7, 0, 0, 72.70, 700.00
2026/08/31 19:43:12.605, 0, 0, 0, 73.89, 700.00
2026/08/31 19:43:12.613, 1, 5937, 12, 128.95, 700.00
2026/08/31 19:43:12.615, 2, 0, 0, 74.48, 700.00
2026/08/31 19:43:12.619, 3, 0, 0, 74.66, 700.00
2026/08/31 19:43:12.624, 4, 0, 0, 79.95, 700.00
2026/08/31 19:43:12.628, 5, 0, 0, 75.84, 700.00
2026/08/31 19:43:12.631, 6, 5933, 21, 136.44, 700.00
2026/08/31 19:43:12.634, 7, 0, 0, 72.66, 700.00
2026/08/31 19:43:17.876, 0, 0, 0, 73.90, 700.00
2026/08/31 19:43:17.880, 1, 5937, 18, 135.08, 700.00
2026/08/31 19:43:17.886, 2, 0, 0, 74.50, 700.00
2026/08/31 19:43:17.891, 3, 0, 0, 74.64, 700.00
2026/08/31 19:43:17.895, 4, 0, 0, 79.97, 700.00
2026/08/31 19:43:17.899, 5, 0, 0, 75.79, 700.00
2026/08/31 19:43:17.905, 6, 5933, 21, 136.34, 700.00
2026/08/31 19:43:17.911, 7, 0, 0, 72.71, 700.00
2026/08/31 19:43:23.130, 0, 0, 0, 73.89, 700.00
2026/08/31 19:43:23.134, 1, 5937, 18, 133.91, 700.00
2026/08/31 19:43:23.138, 2, 0, 0, 74.49, 700.00
2026/08/31 19:43:23.141, 3, 0, 0, 74.62, 700.00
2026/08/31 19:43:23.146, 4, 0, 0, 79.95, 700.00
2026/08/31 19:43:23.149, 5, 0, 0, 75.81, 700.00
2026/08/31 19:43:23.153, 6, 5925, 0, 129.81, 700.00
2026/08/31 19:43:23.157, 7, 0, 0, 72.64, 700.00
2026/08/31 19:43:28.355, 0, 0, 0, 73.85, 700.00
2026/08/31 19:43:28.361, 1, 5937, 18, 133.71, 700.00
2026/08/31 19:43:28.363, 2, 0, 0, 74.49, 700.00
2026/08/31 19:43:28.367, 3, 0, 0, 74.62, 700.00
2026/08/31 19:43:28.370, 4, 0, 0, 79.91, 700.00
2026/08/31 19:43:28.374, 5, 0, 0, 75.80, 700.00
